-0.0136599 0.00855142 -0.0788246 -0.0690918 -0.0612112 0.00586658 -0.0191731 0.0205459 0.0115487 0.0223821 -0.0370071 0.0182116 -0.0108663 -0.0356407 0.0354352 -0.00776697 -0.00312049 0.00616316 -0.0293408 0.0504403 0.000822848 0.000445467 -0.0168323 -0.0163056 -0.0102374 -0.0056122 -0.000837129 0.0252715 -0.00851751 -0.0151195 0.000318365 -0.0250797 
-0.0284074 0.00428591 -0.062552 0.00982191 -0.0270573 0.0301066 -0.00905643 0.0367313 -0.0110175 0.0221879 0.0220607 0.0077222 0.0298529 -0.0219182 0.0208935 0.0150696 -0.0342954 -0.0188586 -0.00280376 0.0153339 0.00345245 -0.0286743 0.00480506 0.00279358 -0.00706409 0.00932505 -0.000129472 0.0137917 -0.0219564 0.0336315 0.0287809 0.0314791 
-0.0144366 -0.0453566 0.0085737 -0.0403978 0.0456362 0.00734128 0.100302 -0.00398307 0.0169275 0.00580976 -0.0197577 -0.0183287 0.0358893 0.0479619 0.00623369 0.0396055 -0.00173997 -0.00615829 -0.0202935 0.0132091 -0.00943647 -0.0148471 -0.0178241 0.0231049 0.0144908 0.0277674 0.0298967 0.0103607 -0.00531846 0.0049274 -0.0014502 -0.0209506 
-0.0326331 0.0828009 0.0179772 0.0223405 0.0366016 -0.0211625 -0.00728508 -0.0107853 0.0195742 0.00158455 0.00641227 0.0261695 -0.00838473 0.00536673 0.000595228 0.00410473 0.0073147 0.00608861 -0.0159501 0.00872085 0.0310371 0.00516856 -0.00890282 -0.00797385 0.0239011 0.00707695 0.0134493 -0.0395781 0.00691395 -0.0411689 0.00342171 -0.00807338 
0.0682012 0.0916556 -0.00449813 -0.0284167 -1.05519e-005 -0.0515315 -0.0223356 -0.000471264 -0.0171609 -0.0073924 -0.0276209 -0.0212663 0.0456537 -0.03731 0.0416348 -0.00634182 0.0432611 -0.0111675 -0.0295273 0.00655078 -0.029822 -0.00965044 -0.0111772 0.0214192 -0.0100856 -0.0216613 -0.0470879 0.0547613 -0.00816442 0.0272668 -0.0113435 0.021465 
0.0561343 -0.0881769 0.0410456 -0.0270134 0.00945157 0.0090488 -0.0143597 0.0228705 -0.0206108 -0.0590186 -0.00730705 0.0145705 -0.0232921 -0.0400839 0.00962038 -0.0164366 -0.0132998 0.00703591 -0.0465433 0.0179479 0.0263612 0.0025824 0.00538195 0.00223565 0.00352255 -0.00218181 -0.00590911 -0.00408233 -0.0346247 0.00114991 -0.00183609 -0.0471841 
0.0664004 -0.0151217 -0.0471584 0.037274 -0.00843175 -0.017395 -0.0376787 -0.0449289 -0.0266556 0.00359555 0.0267763 0.0633639 0.0110263 0.0139764 0.0325232 -0.0131475 -0.0741023 -0.0404779 -0.00379093 0.00084924 0.0377738 -0.0241523 0.00988897 -0.00153554 -0.023587 -0.00181887 0.0353586 0.0390899 -0.00180368 0.111446 0.00779254 0.0384805 
0.0728113 0.0634804 -0.00139733 0.00422878 -0.0681454 0.0556246 -0.0572091 0.0209352 -0.00585415 -0.0395556 -0.0427116 -0.01905 0.0314813 0.0347163 0.0154361 0.0223208 0.0184062 -0.0228032 0.0414421 0.0435266 0.0145661 -0.0031955 -0.00850705 -0.02534 0.0279353 -0.00631621 0.0373746 0.0371989 -0.00744846 0.0102902 -0.00471935 0.0304827 
0.0249248 -0.012485 0.00244487 -0.0337255 -0.0234085 0.0613389 -0.0382417 -0.0504142 -0.0319089 0.00854922 0.025376 -0.00899773 -0.0220209 0.0455146 -0.0118347 -0.0179838 0.0508602 0.00833998 -0.00305275 -0.0343751 0.0128199 0.0205099 0.0154063 0.0018143 0.000549086 0.000225455 -0.006652 -0.00129061 -0.00757013 -0.00328624 -0.00947529 0.0101815 
0.114042 0.0449362 -0.0176023 -0.000864341 0.00827598 0.124556 -0.0183414 -0.0477192 -0.0256042 0.0019326 -0.0380789 0.0172558 -0.039139 -0.0324793 0.00384893 0.00146803 0.00993026 0.0204134 -0.0478708 -0.0773817 -0.0142953 0.0649975 -0.0459691 -0.0111872 0.0146913 0.0760514 0.00874025 -0.0173337 0.00266228 0.0247699 0.0239801 0.0298834 
0.0574603 0.022259 -0.0469172 0.00853742 -0.00487441 -0.0217867 0.0121092 -0.0678699 0.00992687 0.0243662 -0.00601105 0.0894256 -0.00358792 0.00790112 0.0146529 -0.0266102 0.00513856 -0.0124867 0.0339693 0.0256016 0.0443891 0.0374027 -0.0290766 0.0322643 0.0121862 -0.0379086 0.0276374 -0.0579821 -0.0489201 -0.0416242 -0.0138094 0.0272541 
0.0359304 0.0507699 -0.00704872 -0.0414781 -0.053435 -0.00198077 0.0314497 -0.0236222 -0.0761705 -0.00175347 0.0373133 -0.0221404 0.0324144 -0.0354409 0.0278096 0.0252162 0.00646535 -0.0335517 0.0231593 -0.00194337 -0.0506961 -0.0678886 -0.00858633 -0.0142921 -0.010368 0.00253038 -0.0422899 -0.0364998 -0.00183943 0.0700789 0.0436207 0.0511594 
0.0844189 -0.0258883 0.0102621 0.120445 0.0303449 -0.0150302 -0.00136744 0.0301977 -0.0325742 -0.0162991 0.0493896 0.0344548 -0.0254221 0.0119612 0.045759 -0.0213229 0.0546185 0.00726193 -0.0767452 -0.0318479 -0.0478706 -0.0712249 -0.0741357 -0.0402714 -0.00470213 0.0271236 0.00243596 -0.0183331 0.00116321 0.0479233 0.0153602 -0.0583113 
0.0776345 -0.0426145 -0.0324456 -0.0617537 0.0487714 0.036143 -0.00739261 -0.0138222 -0.0178913 0.0612892 0.0281552 -0.0307288 -0.0227332 -0.0347947 0.0290093 0.023532 -0.0311328 -0.0137004 0.0228058 -0.024411 0.00381333 -0.0190802 0.0678219 -0.0160805 0.00836342 -0.00244184 -0.0201094 -0.0252229 0.00569752 0.0228292 -0.0221742 0.0523208 
0.084972 0.00939 -0.0283909 0.0328663 0.0439875 -0.0311412 0.0176034 -0.0023115 0.0368683 -0.0337355 -0.0122605 -0.0610833 0.00684646 -0.0589705 0.0211775 0.0106197 0.0527282 0.0316921 -0.0337973 -0.0351734 0.00474079 0.0115037 -0.0128925 0.0333819 0.0236693 0.000394956 0.023103 -0.0207903 0.0408686 0.0126202 -0.0185987 0.0176741 
0.0796061 -0.0383074 -0.0248087 -0.00450912 0.0356982 -0.0804991 -0.00206149 -0.0186016 -0.00765524 -0.0175353 0.0581699 -0.0243983 -0.0122591 0.0427625 0.0162711 -0.00184599 0.0262474 -0.0284847 -0.0348112 -0.0288027 -0.0332623 0.0490648 0.00223382 0.0194851 0.0243808 0.00675299 0.0416358 0.0235767 0.0199195 0.000147903 -0.00513359 -0.0168825 
0.0515356 -0.0710588 0.00214914 0.0100696 -0.0287408 -0.00702427 0.0449973 0.0317433 -0.0321962 0.063352 -0.0223801 0.0196903 -0.0325334 0.0815493 0.00615633 0.0318375 -0.0298799 0.0256469 0.00625339 -0.00854003 0.0157271 0.000937249 -0.0351393 0.0112818 -0.00279766 0.0772268 0.0164417 -0.00354892 0.0279551 -0.0131702 -0.0195908 -0.0230361 
0.0224284 0.0121394 0.0378308 -0.0293566 -0.0499029 0.0228019 -0.00657142 0.00563613 -0.0409945 0.0370645 0.0121705 -0.0126141 0.00122606 0.0428701 0.000388935 0.0480159 0.0443079 -0.00973949 -0.0261901 -0.0193879 0.00952967 0.00459754 -0.0111018 -0.0172762 -0.00439084 -0.0271523 -0.0129571 0.000751199 -0.00461152 -0.0122771 -0.00803152 -0.0012104 
0.0342128 0.0311276 -0.0198903 0.0558855 -0.010496 0.0291227 0.0522825 0.0318287 -0.0483248 -0.0259026 -0.0113379 -0.0517093 0.00142085 -0.0361497 0.0139462 -0.0212238 0.0552556 0.0322 0.00979953 -0.00222681 0.0262108 0.0294533 0.0143451 0.012495 0.0385944 0.0163872 0.0898802 0.0461341 0.0132081 0.00118698 -0.0453761 -0.00170553 
0.00783972 -0.00578298 -0.0626169 -0.0188328 -0.00824755 -0.00704214 -0.0165584 0.0112445 -0.0155949 -0.0203614 0.0144268 0.00713242 0.00612538 0.00903557 -0.0241968 -0.00546353 0.00456234 -0.023608 -0.0282384 0.000256017 -0.0152517 0.00461073 -0.0287421 -0.00732669 0.0131624 0.00811679 0.0166742 -0.0056541 0.00723719 -0.0243339 0.011376 -0.00845146 
-0.00110284 0.0179543 0.00380896 -0.00573755 0.0415736 -0.0106609 0.0528791 0.042113 -0.0212376 0.00459983 -0.0330064 0.0128999 0.00638354 -0.00213657 -0.0145723 0.0257134 -0.0087721 -0.0153329 -0.0543189 -0.0316657 -0.00175486 0.00412361 0.0373028 -0.0157569 0.0164587 -0.0276325 -0.0248265 5.238e-005 -0.0191339 -0.00762738 -0.00133836 0.0509285 
-0.0484176 0.0224023 -0.0406958 0.0206445 -0.00998024 0.0104779 0.0272433 0.000328948 -0.00470924 0.00148543 0.000926562 0.0115615 -0.0198479 0.000908367 0.0170624 0.00424606 0.0234696 0.0178504 -0.00227409 0.0293974 -0.000848781 0.0287857 -0.00445899 -0.00578586 -0.00768742 0.00879924 0.00405767 -0.000348158 -0.0083629 -0.00916091 0.000673369 -0.0230377 
-0.0639776 -0.0417602 -0.00317654 0.0049025 0.0193207 -0.00416326 -0.01308 -0.000817184 0.00579878 0.00720827 0.00979953 -0.0150651 0.00308179 -0.000320241 0.00142887 0.00141397 -0.000555613 -0.00180118 0.0010157 0.00201594 0.0068266 0.00238578 0.0124579 -0.00314514 -0.000693971 0.0143279 -0.0142958 0.00135172 0.0240431 -0.0160558 -0.015021 -0.000153218 
-0.0172296 -0.0531607 -0.0106033 -0.00366843 -0.012789 -0.0346208 -0.00638367 -0.0256295 -0.0177785 -0.0362628 0.00590431 0.0233839 -0.000424008 0.0193371 -0.0284187 -0.00833155 0.0147956 0.00169245 -0.0182619 -0.0314698 -0.0234412 -0.00642338 -0.00391804 0.00398668 -0.00797957 0.0237896 -0.0115471 -0.0154599 -0.00251116 0.00768745 -0.0449353 0.00617834 
-0.0131547 -0.0446976 -0.01154 -0.00151715 -0.0309487 -0.0189756 -0.0208416 -0.0254293 0.0394468 0.0114223 -0.00140698 0.00939723 -0.0231346 -0.0400501 -0.0443587 -0.0163071 0.0159949 -0.00632264 -0.0452133 -0.0195471 0.00488096 -0.00779735 -0.0127337 0.0147717 -0.0100115 0.0172036 -0.00644336 0.012836 0.0378024 0.00460312 -0.00390732 -0.00952276 
-0.0236763 0.0389082 0.0323122 0.0259549 -0.000740084 -0.00530106 -0.00688632 -0.000727889 -0.0342981 0.0495854 0.0267061 -0.0322958 0.0565394 -0.0017887 -0.00852954 -0.0276332 0.0234177 0.00361556 -0.00390434 -0.0133314 0.0445487 0.00743738 0.00393689 0.00928795 -0.0118311 -0.00660927 0.012433 -0.0299261 0.0247024 -0.0416005 -0.01987 -0.00468805 
-0.0138762 0.0612239 -0.0106024 -0.0014609 -0.00508957 -0.024439 0.00776322 -0.0212207 0.0269131 0.034816 0.000713209 0.0279449 -0.0360841 -0.0150453 -0.0214365 0.020393 0.019833 0.00201165 -0.0262653 0.0157689 0.0458547 -0.0069296 -0.0356094 -0.00940112 0.0123845 0.00599301 -0.0176024 -0.0304504 0.0276069 -0.00571001 0.00886972 0.000746791 
-0.0106052 0.111595 -0.0148635 0.0482252 0.0359837 -0.0197388 0.013458 -0.00857266 0.00836592 0.00194809 0.00961868 0.0154731 -0.0130987 -0.00423815 0.00485336 0.00684146 0.0179456 0.0204826 0.00927295 0.0212577 -0.0188566 0.00586396 -9.16093e-005 0.0125249 -0.00236059 0.0520052 -0.0474293 0.032005 -0.0483237 -0.003071 -0.0164674 0.00162235 
0.0449549 -0.0618833 -0.0227714 0.0335593 0.0336351 -0.0134287 -0.0426302 -0.0167766 0.0136446 0.00476539 -0.0403279 0.0171328 -0.0223372 0.0189668 -0.0323466 -0.0169971 0.0178255 0.0103272 0.0618501 -0.0219555 -0.0195398 -0.0450257 -0.0150859 0.00274986 0.070668 0.015555 0.00347141 0.0190888 0.0199554 -0.0212997 -0.00633303 -0.0200804 
0.0220525 -0.059303 9.21207e-005 0.027058 0.0210753 0.036215 0.0221926 0.0141568 0.0184617 0.012244 0.00348139 -0.00887258 0.0564694 0.0151912 -0.0277114 0.0421779 0.0461582 0.00899867 -0.0394743 -0.0152675 0.0262917 -0.00840262 0.00735901 -0.0215612 -0.00289656 0.0177202 -0.0128941 0.0284488 0.0256257 -0.0161448 -0.0130118 0.00276461 
0.0638895 0.0878302 0.00254575 -0.0479219 -0.00713559 0.0222641 -0.0470507 0.0291674 0.0349221 -0.0545838 -0.0200003 0.0405524 -0.000480037 -0.00871896 0.0291271 0.0429395 -9.82727e-005 -0.0235702 0.0383201 0.0215714 0.0296642 -0.022577 -0.017716 -0.0129958 -0.0114285 -0.0341119 0.0812758 -0.0396056 0.0173316 -0.0602425 -0.0078701 -0.0401628 
0.0994861 -0.0269067 -0.0121721 0.0537633 -0.0715678 0.0117324 0.0162375 -0.0250663 0.0609372 -0.016527 0.0145312 -0.0184682 -0.0135203 -0.0541414 0.00511342 -0.0605836 -0.00536908 0.0270685 0.0371898 0.0209852 -0.00994111 0.0387969 0.0697313 -0.0392791 0.0365315 0.00390345 0.00853186 -0.0247065 -0.056059 0.0158981 0.0627997 -0.0114364 
0.0599289 -0.0650601 -0.0471929 -0.0191653 0.0281464 -0.0070942 -0.0587128 -0.00843674 0.00217808 -0.0471965 0.0150087 0.0489699 -0.00624159 0.00712381 -0.0318307 -0.0193557 0.0330034 -0.0289261 -0.0637586 0.00547597 0.0128214 -0.0537961 -0.00571527 0.0261 0.0323446 0.0112142 0.0507985 -0.00292196 0.012732 -0.0189664 -0.0132156 0.0278603 
0.102686 -0.0304591 -0.0603991 -0.0523704 0.0198406 -0.000573586 -0.0489057 -0.00128691 0.00763011 -0.0424599 0.0111567 0.0310653 -0.023496 -0.0061685 0.0176386 -0.0198416 0.0301352 0.0510109 0.0333899 0.0031345 -0.0188303 -0.080332 0.0416163 -0.0340044 0.0271161 -0.00199143 -0.027435 0.0923518 -0.0309043 0.00343375 -0.015188 -0.0138806 
0.0262721 0.114234 -0.00797183 -0.0261466 0.0413573 -0.00505057 -0.0215378 0.0236661 0.00520871 -0.014396 0.0132118 0.00807614 0.0193333 0.0225443 0.0519382 -0.0581778 0.00215944 0.0311559 -0.0288608 -0.00751948 0.0215232 -0.0155658 -0.0381973 -0.00469486 0.0488822 -0.0100781 0.0392979 -0.0416004 -0.00942386 -0.0392248 0.0284995 0.00561242 
0.0744334 0.0565372 0.00153335 0.00148285 0.0157868 -0.00427797 0.0293097 -0.00520296 -0.0122616 -0.0106623 -0.0518533 0.00908686 0.0106992 0.0138561 0.0155331 -0.0568902 -0.0127082 -0.0422515 -0.0615479 -0.00893789 -0.005606 0.0134534 -0.0151018 -0.00746081 0.0308835 -0.0603828 -0.0556454 0.0428728 0.0332785 0.0612802 0.0301592 0.0326285 
0.0628774 -0.0577172 0.00614966 -0.0169091 0.00935555 0.0213243 0.0590494 -0.0383086 0.0286882 0.005312 -0.033236 0.013647 0.0480209 -0.0180348 -0.0129907 -0.018184 -0.01741 0.0288547 -0.037277 0.0261105 -0.0101918 -0.0226324 0.0478626 0.00185936 -0.0120704 0.0204888 0.0195716 0.0227393 0.00173991 -0.0160759 0.017405 -0.0103735 
0.0913109 -0.026631 -0.0179324 -0.00747733 0.00634402 0.0131401 -0.0495423 0.0534736 0.079427 -0.0256487 -0.0303134 0.0148983 0.00719647 0.0549661 0.0179366 -0.0121048 0.00427008 0.0309151 0.0235505 0.0538179 0.00810194 0.0745189 0.00440723 -0.0434157 -0.0411976 -0.0730806 0.000371167 -0.0521545 0.0343915 -0.0155557 0.0053158 -0.0136174 
0.0359037 0.0976775 -0.0485618 -0.0055081 -0.00248416 0.0288489 0.0487466 0.00537074 0.010807 0.00523403 0.028945 0.00550572 0.0301033 -0.0270021 -0.0387782 0.0284758 -0.0682862 -0.012066 0.00224801 -0.075914 0.0213461 0.00962041 -0.0211429 -0.0426249 0.024425 0.0353387 0.00212279 0.0209891 -0.0333569 0.0114555 0.0346083 0.0100384 
-0.0158366 0.0916071 -0.0440302 -0.0021593 0.0138094 0.0165708 -0.00752441 0.0453947 0.00298767 -0.00639491 0.0225543 -0.018779 -0.00736966 -0.00391274 0.0341521 0.00286396 -0.00154728 0.00909267 -0.0296784 -0.0232825 0.00788453 -0.0085111 -0.0212837 0.00242778 0.0164322 0.0108911 0.00977763 -0.0348083 -0.0155283 -0.0188521 0.0125927 -0.01238 
0.113846 -0.0158629 -0.0118452 0.0202008 0.0451976 0.00994387 -0.0318207 0.0126567 -0.0149187 0.0467541 -0.0131464 -0.0176498 -0.00399424 0.0857181 -0.028461 0.0351487 -0.0814154 -0.0182396 0.00987397 -0.014076 -0.0160953 0.0148325 -0.00530838 -0.00133794 -0.068379 0.0102815 0.0696064 -0.063102 -0.0215481 0.00312467 0.0713046 0.0207859 
0.12768 -0.0430719 -0.00506014 0.0567988 -0.0190984 0.00432875 0.0254498 0.0160851 0.0643067 -0.0636514 0.0280983 -0.00281839 -0.0231385 -0.0229728 -0.0107418 -0.0134399 0.0138951 -0.0246244 0.00446669 0.0456776 -0.026967 -0.00345462 -0.00956318 0.0162056 -0.0274121 -0.0879688 0.00604427 -0.0161942 -0.0137092 0.0206395 0.0278082 0.0652359 
0.0351504 0.00333734 -0.010894 0.024838 -0.063494 0.000670427 1.76632e-005 -0.0369769 -0.0306251 0.0376912 0.0249625 -0.0269326 0.0550015 0.0448694 -0.00992583 0.0607251 0.0377338 0.00188626 -0.0154105 -0.0153933 -0.0331407 -0.0286892 -0.0181045 -0.0134289 0.00187031 -0.0274004 -0.0141411 -0.0112603 0.0216896 -0.00175895 -0.0394799 -0.00846834 
0.134097 -0.00444103 0.0154165 0.0561766 -0.0656459 0.0720779 -0.0194987 -0.037421 0.0217625 0.0242732 0.0195707 -0.0536211 0.0017175 0.0116381 -0.0258517 -0.03331 0.0252075 -0.0105229 0.0276928 0.00115557 0.0317592 0.0180692 -0.0423497 0.0225492 -0.0380866 -0.0554055 -0.0327736 0.00230118 -0.0723724 -0.0100891 -0.00195388 0.0281106 
0.101594 -0.0487102 -0.0253549 0.0653895 0.0346477 0.0060722 0.0265953 0.0422523 0.0260188 -0.0235349 -0.0687757 -0.00595402 0.0294478 0.0194067 0.0239859 -0.0121895 0.0733477 -0.0057169 0.00397902 -0.0306358 0.0527792 0.0365546 -0.010026 -0.00844595 0.0152503 0.0489628 -0.0293806 -0.0117751 -0.0388631 0.0148735 -0.00566721 0.0611784 
-0.0283465 -0.088104 -0.0105552 0.0255827 0.0431455 -0.00551747 -0.0486404 -0.0055857 -0.00866447 0.00542882 0.0833172 0.00302459 -0.00151083 -0.043595 -0.00268645 0.0160609 -0.0227338 -0.0204165 -0.0301558 0.0496808 -0.0123313 -0.00890849 -0.00169789 -0.00505656 -0.00201336 0.0113054 0.0199217 -0.00952351 -0.00668737 0.00608536 -0.00443476 9.1538e-005 
0.0010966 0.11536 -0.037255 0.0543346 0.00538617 -0.0201069 0.0313043 -0.0187295 -0.00769695 0.00924462 0.00281728 0.0134201 -0.0188607 -0.0070973 0.0273914 -0.00850431 0.0242625 0.0126417 0.00340716 0.0536107 -0.0362394 -0.0137988 -0.00418152 0.0195802 -0.0367995 0.029568 -0.0691859 0.0158927 -0.0184621 0.0107914 -0.0224799 -0.00256411 
0.0708553 -0.0217321 -0.0449483 0.0727255 0.0580152 -0.00945156 -0.0142593 0.0305771 0.0128392 0.0338554 0.0499375 0.0101017 -0.0326427 -0.0519633 0.00498979 0.0352707 0.0246318 0.032643 0.0146542 0.0281617 0.0135975 0.0129295 0.0240409 0.0355643 -0.0112508 0.0514358 -0.0763148 0.0222936 -0.0317551 0.0127255 -0.0426113 -0.0201426 
0.131165 -0.0182443 -7.80022e-005 0.0162705 -0.0350516 -0.0104829 -0.0134742 0.0195028 -0.00842148 0.0220789 -0.0125555 0.0702601 0.0223992 -0.0324404 0.0833527 -0.0292713 -0.000706053 -0.0605269 0.0097992 0.0259404 -0.0085653 0.0322027 -0.0211776 0.0320365 -0.0118955 -0.0058771 -0.0355341 0.0217433 -0.0474423 -0.00696979 -0.0678736 0.0355359 
0.1136 0.0119357 -6.44765e-005 0.0273284 -0.0811772 0.00974116 -0.0717826 -0.00835642 0.0252551 0.0533445 0.00197209 0.0535103 0.0292452 0.0440499 -0.0556207 0.0157483 0.0664734 0.118036 -0.026553 0.0265457 -0.00723365 0.010856 -0.0781733 -0.0468506 0.0142796 0.0157589 -0.00696496 0.017463 0.00135543 -0.0263362 -0.0126154 0.000203604 
0.0296766 -0.0413318 0.0117584 -0.0672047 -0.0273584 -0.0402203 0.0840496 -0.0155197 -0.058179 -0.0649285 -0.00680975 0.0209022 -0.0166331 0.00788067 -0.0215451 -0.00233282 -0.0228337 0.00632023 -0.0258315 -0.00633853 0.0337217 0.00553579 0.0170346 -0.00432504 0.00703023 -0.0223109 -0.0121273 0.0024489 0.00386446 -0.021922 -0.0169384 0.0182857 
0.0941367 -0.00695363 0.0231082 -0.0219198 -0.00151948 0.00457584 -0.00439416 -0.0739478 0.0199587 0.0255425 -0.0353836 -0.0270717 0.0939932 0.0546493 -0.000165878 -0.0585997 0.0218002 0.0309071 -0.0343571 0.0249715 0.0730194 -0.00397777 0.0119438 0.0162312 -0.0272895 0.0355042 0.0495419 0.0557059 -0.0998223 -0.051611 0.00882053 0.00989014 
0.0419468 0.0956859 0.0216309 0.0132632 -0.00141351 0.0636483 -0.00541198 0.0504903 -0.0462774 -0.00952295 -0.00218985 -0.0551719 0.00265775 0.00584764 -0.0727542 0.0204631 0.00259873 -0.0709905 0.0360393 -0.0476526 0.00715285 0.004252 0.00285365 -0.0313107 -0.0125088 0.00818755 0.0504055 -0.00243993 -0.00624094 -0.023677 0.0143837 0.00263381 
0.005388 -0.0390229 -0.0296205 -0.022476 0.0221364 0.0127364 0.0286014 0.0651922 -0.0142632 0.0690307 -0.0189457 0.0256053 0.0333628 -0.0461929 0.0295318 -0.0190825 0.0239266 -0.0152682 0.0043558 -0.0171595 0.0124519 0.00753382 0.0303592 0.0130649 0.036543 0.00891025 -0.015188 -0.00198061 0.00334999 0.0141463 -0.0471724 -0.00892962 
0.0875005 -0.0622182 0.0241403 -0.0184937 -0.0123061 0.0461719 0.0273435 -0.0649084 0.0108136 -0.0459301 -0.0434852 -0.0260277 -0.0503057 -0.00776679 -0.0253632 -0.0365129 5.95631e-005 0.0265552 0.00608538 -0.0324031 0.068698 -0.0300901 -0.0121021 -0.0237915 -0.000794415 -0.0177166 0.00475498 0.0224642 -0.0471819 -0.00284704 0.000252458 -0.0115133 
0.00254839 -0.0342256 -0.00223138 0.000695397 -0.0342149 0.0136486 0.0498265 0.0360599 0.00603262 0.016406 -0.0420593 0.0416034 -0.0170772 -0.0124073 0.00241561 -0.00936089 0.0032537 0.0129517 -0.0316281 0.0144137 -0.0311777 0.00164538 0.0181335 -0.0284676 -0.0195157 -0.0135728 0.00591187 0.00860146 -0.000274312 -0.00506693 0.0202088 -0.0227626 
0.0902053 0.0232512 -0.0169614 -0.046267 0.0126859 0.0474631 0.0271025 -0.0906805 0.0351125 0.0307638 -0.0759951 0.0302884 -0.0732454 -0.0483207 -0.0533622 -0.0220127 -0.0283713 0.0146055 0.0491608 -0.0184146 0.0421149 -0.0766039 -0.0370992 -0.0391762 0.00994038 0.00907926 0.0731117 0.019238 -0.0582792 -0.0422175 -0.0260813 0.0479997 
